Date,Close,Open,High,Low,Vol.,Change %
16-06-2020,6339.4502,6336.4302,6365.9951,6304.7051,,0.0011
15-06-2020,6332.3301,6357.21,6371.1748,6260.1948,,-0.0033
12-06-2020,6353.0898,6344.6948,6402.8701,6327.2651,,0.0016
11-06-2020,6342.96,6386.8901,6409.3599,6323.3599,,-0.0065
10-06-2020,6384.29,6297.6499,6391.5,6275.4502,,0.0144
09-06-2020,6293.6602,6238.8149,6321.645,6215.6948,,0.0094
08-06-2020,6235.0298,6191.9849,6247.6499,6162,,0.0074
05-06-2020,6189.5098,6296.48,6307.7148,6136.8701,,-0.0165
04-06-2020,6293.6499,6239.1602,6323.7749,6232.98,,0.0093
03-06-2020,6235.7798,6346.2002,6368.5098,6205.9502,,-0.017
02-06-2020,6343.7998,6389.9951,6410.6099,6322.9751,,-0.007
01-06-2020,6388.3101,6387.5898,6409.0752,6344.4648,,0.0057
29-05-2020,6352.1602,6311.5898,6382.8701,6290.375,,0.0067
28-05-2020,6310.02,6278.8452,6345.4551,6269.6802,,0.0053
27-05-2020,6276.4502,6283.5952,6304.4902,6221.6699,,-0.0009
26-05-2020,6281.8301,6352.71,6376.8398,6274.8452,,-0.0109
25-05-2020,6350.98,6371.4849,6376.6348,6323.165,,-0.0027
22-05-2020,6368.4902,6343.2202,6391.5352,6331.0449,,0.0042
21-05-2020,6342.1499,6420.8701,6435.335,6307.165,,-0.0115
20-05-2020,6416.1099,6408.29,6445.5249,6398.3198,,0.0019
19-05-2020,6403.8101,6363.0601,6423.4399,6338.5898,,0.0069
18-05-2020,6360.2202,6254.3799,6486.4648,6254.3799,,-0.0055
15-05-2020,6395.5601,6355.8252,6435.73,6346.7549,,0.0066
14-05-2020,6353.3501,6305.02,6381.7598,6282.7949,,0.0084
13-05-2020,6300.6602,6254.1699,6314.2051,6239.7949,,0.0079
12-05-2020,6251.0898,6232.7949,6287.4102,6219.25,,0.0037
11-05-2020,6228.3198,6253.9199,6290.7852,6213.4849,,-0.0032
08-05-2020,6248.1099,6304.335,6331.9199,6248.0601,,-0.0083
07-05-2020,6300.2402,6191.165,6329.0601,6182.9102,,0.0183
06-05-2020,6186.9702,6265.6851,6278.5952,6179.1001,,-0.0122
05-05-2020,6263.1001,6260.3149,6291.6548,6212.8652,,0.0024
04-05-2020,6247.7998,6240.4248,6290.355,6214.23,,0.0012
01-05-2020,6240.5098,6196.6401,6268.3452,6134.2251,,0.0079
30-04-2020,6191.6099,6291.7349,6329.5498,6173.2451,,-0.0154
29-04-2020,6288.71,6275.9502,6309.4199,6235.1699,,0.0028
28-04-2020,6271.3999,6297.1201,6305.2598,6213.4248,,-0.0039
27-04-2020,6296.1802,6340.3901,6346.96,6265.0249,,-0.0078
24-04-2020,6345.4302,6359.8198,6381.8999,6281.8799,,-0.0015
23-04-2020,6355.2202,6299.9551,6390.1499,6267.3652,,0.0096
22-04-2020,6295.0601,6194.165,6316.4302,6171.145,,0.0168
21-04-2020,6191.0601,6229.5,6239.145,6102.54,,-0.0054
20-04-2020,6224.46,6215.6348,6257.0698,6139.645,,0.0063
17-04-2020,6185.6899,6308.5801,6316.0801,6168.5801,,-0.0188
16-04-2020,6304.2402,6305.9702,6388.2251,6273.3052,,0.0004
15-04-2020,6301.6001,6345.6802,6362.8799,6272.6851,,-0.0062
14-04-2020,6340.9702,6291.5698,6420.1201,6275.7651,,0.0081
13-04-2020,6290.29,6206.915,6332.0698,6151.7051,,0.0141
10-04-2020,6202.9902,6183.6499,6235.2549,6156.2002,,0.0034
09-04-2020,6182.1699,6043.9302,6211.8999,6035.3501,,0.0233
08-04-2020,6041.21,6053.6851,6088.9448,6031.085,,-0.0011
07-04-2020,6047.7202,6103.6099,6147.2002,6030.9102,,-0.0083
06-04-2020,6098.52,5867.7749,6134.0698,5867.7749,,0.0266
03-04-2020,5940.4102,5927.3052,5972.7998,5888.8599,,0.0028
02-04-2020,5923.6699,5845.2148,5954.7251,5800.0498,,0.0145
01-04-2020,5839.1602,5793.9448,5889.5498,5751.2202,,0.0118
31-03-2020,5771.25,5959.375,6002.4199,5773.3848,,-0.0311
30-03-2020,5956.21,5957.5249,6017.4351,5909.085,,-0.0021
27-03-2020,5969.0098,5990.355,6022.9199,5921.9448,,-0.0023
26-03-2020,5982.9502,5940.5552,6050.4751,5861.6099,,0.0086
25-03-2020,5931.8198,5978.3599,6035.1748,5830.0249,,-0.0004
24-03-2020,5934.4502,5707.3052,6019.2852,5705.5298,,0.0402
23-03-2020,5705.0498,5539.5898,5735.5498,5454.7852,,0.037
20-03-2020,5501.71,5405.96,5569.1948,5363.8799,,0.018
19-03-2020,5404.23,5459.4048,5513.5898,5378.165,,-0.0098
18-03-2020,5457.8198,5614.8501,5679.5098,5410.0298,,-0.0277
17-03-2020,5613.52,5562.2051,5705.3398,5383.9399,,0.0095
16-03-2020,5560.6401,5618.5698,5779.4448,5331.2749,,-0.01
13-03-2020,5616.8501,5793.4849,5868.6548,5534.9399,,-0.0301
12-03-2020,5791.3198,6005.355,6062.4102,5733.8149,,-0.0353
11-03-2020,6003.3599,6058.3101,6137.9951,5998.165,,-0.0087
10-03-2020,6056.23,6171.4849,6173.7798,6031.8652,,-0.0184
09-03-2020,6169.6802,6223.7852,6255.2202,6089.145,,0.0036
06-03-2020,6147.7202,6142.0552,6215.355,6053.8052,,0.0011
05-03-2020,6141.0698,6012.3052,6151.395,6005.8701,,0.0218
04-03-2020,6010.2998,6026.0098,6066.7549,5994.8198,,-0.0024
03-03-2020,6024.6201,5838.9702,6059.0449,5832.4551,,0.0321
02-03-2020,5837.2402,5822.0049,5917.54,5802.0801,,0.0029
28-02-2020,5820.4302,6041.9199,6058.8052,5751.25,,-0.0363
27-02-2020,6039.3701,6026.9951,6099.5249,6007.9702,,0.0024
26-02-2020,6025.1899,6004.2598,6079.395,5971.7598,,0.0036
25-02-2020,6003.52,6094.48,6098.1802,5983.6802,,-0.0147
24-02-2020,6093.0498,6093.9248,6204.3398,6069.4102,,0.0095
21-02-2020,6035.5698,5949.4048,6057.585,5946.625,,0.0148
20-02-2020,5947.3799,5919.375,5964.4248,5891.6748,,0.005
19-02-2020,5917.8999,5882.0649,5924.9302,5875.2998,,0.0063
18-02-2020,5880.8701,5807.3799,5897.0601,5807.2202,,0.0129
17-02-2020,5805.96,5820.4448,5820.8501,5798.1948,,-0.0022
14-02-2020,5818.8901,5788.7002,5822.125,5778.3149,,0.0053
13-02-2020,5788.0801,5751.9502,5797.105,5750.5098,,0.0066
12-02-2020,5750.3901,5758.8501,5769.0098,5736.7148,,-0.0012
11-02-2020,5757.3701,5774.5698,5782.1548,5738.5249,,-0.0027
10-02-2020,5772.7598,5767.7549,5793.3999,5759.52,,0.0012
07-02-2020,5765.9502,5754.7051,5782.21,5738.8999,,0.0022
06-02-2020,5753.1099,5715.605,5761.5049,5702.4199,,0.0069
05-02-2020,5713.8501,5703.9048,5739.3052,5683.8301,,0.002
04-02-2020,5702.2402,5791.4902,5802.0049,5690.2251,,-0.0152
03-02-2020,5790.1499,5840.8848,5846.9248,5771.5952,,-0.0083
31-01-2020,5838.75,5782.3799,5840.9648,5769.9302,,0.01
30-01-2020,5781.04,5792.7598,5826.2051,5776.5752,,-0.0016
29-01-2020,5790.1602,5757.395,5796.3652,5741.9199,,0.006
28-01-2020,5755.71,5810.4751,5815.5752,5750.8501,,-0.0092
27-01-2020,5809.1899,5805.8848,5828.2749,5788.165,,0.0072
24-01-2020,5767.6401,5740.6001,5788.9248,5716.9551,,0.005
23-01-2020,5738.9702,5725.7798,5760.1152,5699.335,,0.0026
22-01-2020,5724.1099,5723.73,5728.7349,5693.665,,0.0003
21-01-2020,5722.3301,5745.4502,5762.2549,5679.9248,,-0.0038
20-01-2020,5744.1099,5725.0552,5745.7598,5716.46,,0.005
17-01-2020,5715.6201,5702.6001,5735.4248,5691.0298,,0.0025
16-01-2020,5701.1401,5716.4302,5723.4502,5686.21,,-0.0024
15-01-2020,5715.0601,5680.0098,5724.375,5678.835,,0.0064
14-01-2020,5678.5498,5685.7402,5689.5249,5642.3999,,-0.001
13-01-2020,5684.2598,5738.5249,5738.5449,5681.52,,-0.0092
10-01-2020,5737.0601,5702.1401,5742.1152,5676.9248,,0.0062
09-01-2020,5701.4302,5717.2949,5736.25,5657.2949,,-0.0023
08-01-2020,5714.4702,5783.0098,5917.9951,5701.5952,,-0.0117
07-01-2020,5782.0898,5751.415,5794.5098,5712.7998,,0.0055
06-01-2020,5750.5898,5700.71,5803.9902,5700.71,,0.0092
03-01-2020,5697.9902,5616.7998,5706.6602,5612.5449,,0.0147
02-01-2020,5615.6802,5572.8701,5625.6099,5572.7651,,0.008
01-01-2020,5571.23,5573.25,5573.48,5572.8701,,-0.0001
31-12-2019,5571.6699,5565.1299,5603.2051,5563.5449,,0.0013
30-12-2019,5564.4199,5552.9751,5570.48,5547.73,,0.0031
