Date,Close,Open,High,Low,Vol.,Change %
10-09-2015,3621.25,3624.45,3624.45,3572.57,105.20M,-0.0013
09-09-2015,3626,3576.06,3680.13,3576.06,293.99M,0.0142
08-09-2015,3575.39,3558.2,3581.78,3537.68,150.44M,0.0047
07-09-2015,3558.82,3542.76,3594.58,3542.76,142.94M,0.0047
06-09-2015,3542.14,3568.45,3568.45,3512.72,89.04M,-0.0079
03-09-2015,3570.37,3513.95,3585.96,3513.95,169.61M,0.0161
02-09-2015,3513.95,3584.59,3605.26,3509.08,206.11M,-0.0197
01-09-2015,3584.59,3664.48,3689.95,3584.13,181.61M,-0.0213
31-08-2015,3662.56,3690.51,3690.51,3617.27,206.53M,-0.0073
30-08-2015,3689.55,3651.33,3762.85,3651.33,454.74M,0.0113
27-08-2015,3648.45,3509.2,3672.73,3509.2,471.28M,0.0403
26-08-2015,3507.27,3559.33,3570.13,3480.85,331.49M,-0.0144
25-08-2015,3558.37,3401.62,3561.2,3394.98,558.27M,0.0461
24-08-2015,3401.62,3448.6,3529.23,3241.35,532.81M,-0.0144
23-08-2015,3451.48,3704.07,3704.07,3430.09,340.79M,-0.0696
20-08-2015,3709.84,3833.3,3833.3,3684.99,237.66M,-0.0322
19-08-2015,3833.3,3827.08,3855.94,3793.18,147.03M,0.0015
18-08-2015,3827.59,3926.55,3952.47,3811.42,243.40M,-0.0253
17-08-2015,3926.86,3930.35,3968.71,3911.29,169.81M,-0.0009
16-08-2015,3930.45,3985.4,3985.4,3917.88,116.69M,-0.0138
13-08-2015,3985.4,4020.27,4034.49,3973.2,142.61M,-0.0091
12-08-2015,4022.12,4072.82,4072.82,3992.82,195.50M,-0.0124
11-08-2015,4072.82,4068.46,4098.96,4068.46,181.52M,0.0011
10-08-2015,4068.46,4098.67,4104.39,4066.72,167.44M,-0.0073
09-08-2015,4098.49,4123.03,4123.03,4089.96,144.67M,-0.006
06-08-2015,4123.34,4162.77,4172.55,4107.33,225.26M,-0.0099
05-08-2015,4164.69,4097.09,4168.27,4092.42,495.20M,0.0166
04-08-2015,4096.63,4120.05,4120.36,4075.31,185.46M,-0.0057
03-08-2015,4120.05,4104.7,4121.59,4067.24,167.82M,0.0039
02-08-2015,4104.09,4143.22,4171.16,4103.01,210.96M,-0.0094
30-07-2015,4143.21,4132.76,4147.08,4114.06,209.98M,0.0028
29-07-2015,4131.8,4110.15,4136.81,4110.15,186.83M,0.0053
28-07-2015,4110,4145.83,4145.83,4110,116.41M,-0.0086
27-07-2015,4145.68,4147.63,4176.91,4139.87,180.50M,-0.0005
26-07-2015,4147.63,4201.3,4201.3,4137.56,124.98M,-0.0128
23-07-2015,4201.2,4203.09,4214.99,4172.37,195.61M,-0.0004
22-07-2015,4203.09,4182.05,4203.09,4167.64,297.34M,0.005
21-07-2015,4182.05,4184.03,4234.24,4169.25,253.38M,-0.0005
20-07-2015,4184.05,4102.83,4186.06,4102.83,283.68M,0.02
15-07-2015,4101.9,4054.47,4103.41,4054.47,199.84M,0.0122
14-07-2015,4052.57,4052.97,4085.08,4045.34,270.92M,-0.0001
13-07-2015,4052.97,4014.96,4066.92,4013.1,243.77M,0.0094
12-07-2015,4015.27,4017.51,4061.94,4015.27,196.30M,-0.0005
09-07-2015,4017.3,3986.6,4025.86,3984.86,237.01M,0.0077
08-07-2015,3986.6,4041.7,4043.82,3980.8,238.33M,-0.0136
07-07-2015,4041.39,4055.56,4075.67,4031.46,241.04M,-0.0036
06-07-2015,4055.82,4067.74,4069.12,4009.56,265.45M,-0.0032
05-07-2015,4068.92,4088.82,4098.07,4059.66,295.58M,-0.0049
02-07-2015,4088.82,4092.58,4093.9,4065.19,427.07M,-0.0009
01-07-2015,4092.3,4088.87,4102.3,4050.12,169.90M,0.0013
30-06-2015,4086.83,4042.03,4086.83,4016.16,239.71M,0.0111
29-06-2015,4042.03,4054.93,4054.93,3991.54,190.93M,-0.0034
28-06-2015,4055.97,4146.73,4146.73,4055.93,208.73M,-0.0219
25-06-2015,4146.73,4165.86,4168.17,4140.87,355.70M,-0.0043
24-06-2015,4164.48,4145.83,4168.79,4132.98,237.92M,0.0047
